,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
369,191.0948391871634,LFP,"Silicon, Chandrasekaran2011","NCO46, Ecker2015",[2.00000000e-01 7.00000000e-01 1.73472348e-18 7.00000000e-01]
370,158.10473559746922,LFP,"Silicon, Chandrasekaran2011","NMC, Birkl2015",[ 2.00000000e-01  7.00000000e-01 -5.37764278e-17  7.00000000e-01]
371,63.62067729580194,LFP,"Silicon, Chandrasekaran2011","NMC, Dufour2018",[0.2        0.71835469 0.         0.7       ]
372,174.4845711603579,LFP,"Silicon, Chandrasekaran2011","NMC, Ferraro2020",[0.05994887 0.7        0.01004932 0.7       ]
373,88.2731066314023,LFP,"Silicon, Chandrasekaran2011","NMC, Liebig2019",[ 1.05528623e-01  7.07832942e-01 -1.85182537e-20  7.00000000e-01]
374,410.69572682681087,LFP,"Silicon, Chandrasekaran2011","NMC, Smith2006",[0.06528026 0.7        0.00398111 0.7       ]
375,61.81203212626979,LFP,"Silicon, Chandrasekaran2011","NMC111, Ko2019",[ 1.00110672e-01  7.24419969e-01 -5.75871591e-20  7.00000000e-01]
376,49.272204053470396,LFP,"Silicon, Chandrasekaran2011","NMC111, Schmalstieg2018",[0.2        0.73805682 0.10690497 0.7       ]
377,87.81339604966404,LFP,"Silicon, Chandrasekaran2011","NMC111, Wu2012",[0.2        0.78929104 0.3        0.96512906]
378,194.7481288659168,LFP,"Silicon, Chandrasekaran2011","NMC523, Verma2017",[ 5.83272165e-02  7.00000000e-01 -3.93250821e-34  7.00000000e-01]
379,120.7056600212613,LFP,"Silicon, Chandrasekaran2011","NMC622, Chaouachi2021",[ 1.94728906e-01  7.00000000e-01 -2.13986938e-32  7.00000000e-01]
380,68.47941786525914,LFP,"Silicon, Chandrasekaran2011","NMC622, Gao2018",[0.2        0.75533738 0.3        0.79196413]
381,150.86188711470118,LFP,"Silicon, Chandrasekaran2011","NMC811, Chen2020",[ 2.00000000e-01  7.00000000e-01 -5.72458747e-17  7.00000000e-01]
382,92.8098616877777,LFP,"Silicon, Chandrasekaran2011","NMC811, Sturm2019",[0.2        0.72541555 0.01225592 0.7       ]
383,173.7433495329509,LFP,"Silicon, Li2012_Si","LCO, Doyle2003",[0.17994741 0.7        0.00230251 0.7       ]
384,120.21455823358104,LFP,"Silicon, Li2012_Si","LCO, Jiang2016",[0.18858892 0.7        0.00218097 0.7       ]
385,151.23315982803922,LFP,"Silicon, Li2012_Si","LCO, Kumaresan2008",[0.18737675 0.7        0.05845989 0.7       ]
386,117.97463209612764,LFP,"Silicon, Li2012_Si","LCO, Tang2019",[ 1.58878411e-01  7.00000000e-01 -1.21694463e-36  7.00000000e-01]
387,372.4148383146902,LFP,"Silicon, Li2012_Si","LFP, Delacourt2011",[0.16828065 0.7        0.00087872 0.7       ]
388,372.4148383146902,LFP,"Silicon, Li2012_Si","LFP, Farkhondeh2014",[0.16828065 0.7        0.00087872 0.7       ]
389,415.6224004025078,LFP,"Silicon, Li2012_Si","LFP, Kashkooli2016",[ 1.31640625e-01  7.00000000e-01 -3.38813179e-21  7.00000000e-01]
390,327.8411312514036,LFP,"Silicon, Li2012_Si","LFP, Prada2012",[0.2 1.  0.3 1. ]
391,329.45158423304855,LFP,"Silicon, Li2012_Si","LFP, Srinivasan2004a",[0.2 1.  0.3 1. ]
392,372.4148383146902,LFP,"Silicon, Li2012_Si","LFP, Thorat2011",[0.16828065 0.7        0.00087872 0.7       ]
393,157.62181951457055,LFP,"Silicon, Li2012_Si","LMO, Albertus2009",[0.2        0.7        0.02691778 0.7       ]
394,174.65817388162537,LFP,"Silicon, Li2012_Si","LMO, Das2004",[0.2        0.7        0.17265859 0.7       ]
395,222.8101028422001,LFP,"Silicon, Li2012_Si","LMO, Doyle1996",[0.1774654 0.7       0.0018024 0.7      ]
396,351.17294773279474,LFP,"Silicon, Li2012_Si","NCA, Abraham2008",[0.14047764 0.7        0.14558519 0.7       ]
397,142.0521035851029,LFP,"Silicon, Li2012_Si","NCA, Albertus2009",[0.2        0.71396016 0.3        0.7       ]
398,287.03889369254904,LFP,"Silicon, Li2012_Si","NCA, Dees2008",[1.35247093e-01 7.00000000e-01 3.67341985e-40 7.00000000e-01]
399,178.6189943059041,LFP,"Silicon, Li2012_Si","NCA, Hust2019",[0.2        0.96116983 0.3        0.7       ]
400,381.36926420139633,LFP,"Silicon, Li2012_Si","NCA, Kim2011",[1.38088281e-01 7.00000000e-01 7.68546910e-26 7.00000000e-01]
401,171.36591213747218,LFP,"Silicon, Li2012_Si","NCO46, Ecker2015",[0.2        0.7        0.21576444 0.7       ]
402,126.29200902259649,LFP,"Silicon, Li2012_Si","NMC, Birkl2015",[0.17757697 0.7        0.26117098 0.7       ]
403,115.23402554841715,LFP,"Silicon, Li2012_Si","NMC, Dufour2018",[0.2        0.75120889 0.3        0.7       ]
404,115.08334678161947,LFP,"Silicon, Li2012_Si","NMC, Ferraro2020",[0.1904947 0.7       0.0021738 0.7      ]
405,112.43450507252633,LFP,"Silicon, Li2012_Si","NMC, Liebig2019",[0.2 0.7 0.3 0.7]
406,372.4148383146902,LFP,"Silicon, Li2012_Si","NMC, Smith2006",[0.16828065 0.7        0.00087872 0.7       ]
407,99.44886642724265,LFP,"Silicon, Li2012_Si","NMC111, Ko2019",[0.2        0.73769766 0.3        0.7       ]
408,117.76922153643905,LFP,"Silicon, Li2012_Si","NMC111, Schmalstieg2018",[0.2        0.84428233 0.3        0.7       ]
409,196.20788379335036,LFP,"Silicon, Li2012_Si","NMC111, Wu2012",[0.2        0.99324663 0.3        0.92898007]
410,145.04665226511278,LFP,"Silicon, Li2012_Si","NMC523, Verma2017",[ 1.55710547e-01  7.00000000e-01 -3.79954729e-23  7.00000000e-01]
411,133.82308899520683,LFP,"Silicon, Li2012_Si","NMC622, Chaouachi2021",[0.2 0.7 0.3 0.7]
412,173.5562502761862,LFP,"Silicon, Li2012_Si","NMC622, Gao2018",[0.2        0.97281479 0.3        0.75077864]
413,173.3347344201034,LFP,"Silicon, Li2012_Si","NMC811, Chen2020",[0.2 0.7 0.3 0.7]
414,142.17794253625192,LFP,"Silicon, Li2012_Si","NMC811, Sturm2019",[0.2        0.72134023 0.3        0.7       ]
