,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
519,498.9853894778968,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCA, Abraham2008",[-1.59497371e-17  7.00000000e-01 -1.44832243e-17  7.00000000e-01]
520,219.43383276985816,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCA, Albertus2009",[3.38609745e-04 7.00000000e-01 1.98743378e-03 7.00000000e-01]
521,507.9813849547099,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCA, Dees2008",[-2.49366500e-17  7.00000000e-01 -2.53338295e-17  7.00000000e-01]
522,170.75951957675753,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCA, Hust2019",[-3.50662915e-22  7.00000000e-01  2.82260346e-03  7.32217087e-01]
523,548.7967228284372,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCA, Kim2011",[-3.81639165e-17  7.00000000e-01 -3.81639165e-17  7.00000000e-01]
524,344.3975109881246,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NCO46, Ecker2015",[-6.55458950e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
525,343.8543451737957,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC, Birkl2015",[-7.37935104e-18  7.00000000e-01 -6.26418895e-18  7.00000000e-01]
526,262.58291953145726,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC, Dufour2018",[-6.2883726e-18  7.0000000e-01 -6.4736221e-18  7.0000000e-01]
527,432.65990181723146,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC, Ferraro2020",[-1.04896560e-17  7.00000000e-01 -1.38777878e-17  7.00000000e-01]
528,300.3245702254525,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC, Liebig2019",[-3.62123526e-17  7.00000000e-01 -3.46944695e-17  7.00000000e-01]
529,539.1351379846409,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC, Smith2006",[-8.47987769e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
530,311.5410471990197,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC111, Ko2019",[-6.72205347e-18  7.00000000e-01 -5.20417043e-18  7.00000000e-01]
531,243.96813060305055,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC111, Schmalstieg2018",[0.00078545 0.7        0.01166035 0.7       ]
532,235.05316761252578,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC111, Wu2012",[0.2        0.70038377 0.00567621 0.7       ]
533,442.5711385650626,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC523, Verma2017",[-3.03576608e-17  7.00000000e-01 -3.22638538e-17  7.00000000e-01]
534,290.79136114424665,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC622, Chaouachi2021",[-1.08420217e-19  7.00000000e-01  0.00000000e+00  7.00000000e-01]
535,187.5636507266821,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC622, Gao2018",[0.00281078 0.7        0.035237   0.7       ]
536,278.9904060265143,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC811, Chen2020",[-3.90990408e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
537,216.29874273512658,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","NMC811, Sturm2019",[0.         0.7        0.00380222 0.7       ]
538,123.02768546996354,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","SIB-NMF, cathode_charge_data",[0.14721426 0.89129429 0.26091147 1.        ]
539,128.65048114697058,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","SIB-NMF, cathode_discharge_data",[0.15811211 0.77612143 0.4        1.        ]
540,374.39340427413845,LFP-HighV,"Silicon, Chandrasekaran2011","LCO, Doyle2003",[ 2.75003114e-27  7.00000000e-01 -6.84227766e-49  7.93746497e-01]
541,375.6320364763004,LFP-HighV,"Silicon, Chandrasekaran2011","LCO, Jiang2016",[ 0.00000000e+00  7.00000000e-01 -1.10898528e-25  9.94584766e-01]
542,355.57569577460555,LFP-HighV,"Silicon, Chandrasekaran2011","LCO, Kumaresan2008",[ 0.00000000e+00  7.00000000e-01 -1.95383247e-18  7.00000000e-01]
543,388.7680677373442,LFP-HighV,"Silicon, Chandrasekaran2011","LCO, Tang2019",[-4.54324226e-17  7.00000000e-01 -4.50018437e-17  1.00000000e+00]
544,475.24828687830194,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Const",[-1.52604448e-20  7.00000000e-01  1.25834855e-01  7.82023065e-01]
545,397.90576121927245,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Delacourt2011",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
546,397.90576121927245,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Farkhondeh2014",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
547,397.90576121927245,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, HighV",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
548,432.8938764313882,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Kashkooli2016",[-5.55111512e-17  7.00000000e-01  1.73472348e-18  7.00000000e-01]
549,386.8953327005318,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Prada2012",[3.46944695e-18 1.00000000e+00 4.00000000e-01 1.00000000e+00]
550,376.69278684978667,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Srinivasan2004a",[0.         1.         0.10818467 0.7       ]
551,397.90576121927245,LFP-HighV,"Silicon, Chandrasekaran2011","LFP, Thorat2011",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
552,366.7851682058633,LFP-HighV,"Silicon, Chandrasekaran2011","LMO, Albertus2009",[-1.38777878e-17  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
553,277.26256565660293,LFP-HighV,"Silicon, Chandrasekaran2011","LMO, Das2004",[-7.38115818e-18  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
554,373.650671012735,LFP-HighV,"Silicon, Chandrasekaran2011","LMO, Doyle1996",[-1.83670992e-40  7.00000000e-01  0.00000000e+00  7.07956641e-01]
555,351.49658218190825,LFP-HighV,"Silicon, Chandrasekaran2011","NCA, Abraham2008",[-5.89119309e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
556,214.12400527611888,LFP-HighV,"Silicon, Chandrasekaran2011","NCA, Albertus2009",[-7.99459968e-22  1.00000000e+00 -7.98263383e-22  8.45341901e-01]
557,400.45120641264197,LFP-HighV,"Silicon, Chandrasekaran2011","NCA, Dees2008",[-2.77555756e-17  7.00000000e-01 -1.73472348e-18  7.00000000e-01]
558,174.50047829830933,LFP-HighV,"Silicon, Chandrasekaran2011","NCA, Hust2019",[-1.72033692e-33  1.00000000e+00 -1.72129989e-33  9.63845797e-01]
559,413.11592062139647,LFP-HighV,"Silicon, Chandrasekaran2011","NCA, Kim2011",[8.32667268e-17 7.00000000e-01 0.00000000e+00 7.00000000e-01]
560,275.9836069244055,LFP-HighV,"Silicon, Chandrasekaran2011","NCO46, Ecker2015",[-5.12258430e-18  7.00000000e-01 -5.87254574e-18  7.00000000e-01]
561,301.2227885609526,LFP-HighV,"Silicon, Chandrasekaran2011","NMC, Birkl2015",[-3.79427843e-17  7.00000000e-01 -3.64291930e-17  7.00000000e-01]
562,272.7647646018881,LFP-HighV,"Silicon, Chandrasekaran2011","NMC, Dufour2018",[-1.35525272e-24  1.00000000e+00  1.17563993e-23  9.58168252e-01]
563,376.090003805449,LFP-HighV,"Silicon, Chandrasekaran2011","NMC, Ferraro2020",[ 0.00000000e+00  7.00000000e-01 -7.29692686e-19  1.00000000e+00]
564,267.80120177287637,LFP-HighV,"Silicon, Chandrasekaran2011","NMC, Liebig2019",[ 3.08148791e-33  7.00000000e-01 -1.15660989e-17  1.00000000e+00]
565,397.90576121927245,LFP-HighV,"Silicon, Chandrasekaran2011","NMC, Smith2006",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
566,322.0520849324402,LFP-HighV,"Silicon, Chandrasekaran2011","NMC111, Ko2019",[ 1.56125113e-17  1.00000000e+00 -1.73472348e-18  1.00000000e+00]
567,242.20335539319706,LFP-HighV,"Silicon, Chandrasekaran2011","NMC111, Schmalstieg2018",[-7.21492447e-20  1.00000000e+00 -7.21492447e-20  9.87060547e-01]
568,194.38070113279846,LFP-HighV,"Silicon, Chandrasekaran2011","NMC111, Wu2012",[0.2        1.         0.01986082 0.99721422]
569,386.3000399927638,LFP-HighV,"Silicon, Chandrasekaran2011","NMC523, Verma2017",[-3.73119953e-22  7.00000000e-01 -3.73161937e-22  9.10201575e-01]
570,278.9182170591058,LFP-HighV,"Silicon, Chandrasekaran2011","NMC622, Chaouachi2021",[ 0.00000000e+00  1.00000000e+00 -1.94269282e-18  7.00000000e-01]
571,194.50163796602345,LFP-HighV,"Silicon, Chandrasekaran2011","NMC622, Gao2018",[-1.29557526e-21  1.00000000e+00  1.26981572e-02  9.71675985e-01]
572,232.20602749351465,LFP-HighV,"Silicon, Chandrasekaran2011","NMC811, Chen2020",[-3.57193576e-20  7.00000000e-01 -3.57193576e-20  8.01126575e-01]
573,211.14003085240518,LFP-HighV,"Silicon, Chandrasekaran2011","NMC811, Sturm2019",[-1.86804042e-20  1.00000000e+00 -1.86804042e-20  8.51667187e-01]
574,213.96965033258058,LFP-HighV,"Silicon, Chandrasekaran2011","SIB-NMF, cathode_charge_data",[0.19829102 1.         0.4        1.        ]
575,271.6491476241122,LFP-HighV,"Silicon, Chandrasekaran2011","SIB-NMF, cathode_discharge_data",[0.2 1.  0.4 1. ]
576,159.12186449709634,LFP-HighV,"Silicon, Li2012_Si","LCO, Doyle2003",[-2.11758237e-22  7.00000000e-01  2.01992842e-02  8.38964557e-01]
577,162.39697399195143,LFP-HighV,"Silicon, Li2012_Si","LCO, Jiang2016",[1.25047669e-21 7.00000000e-01 2.26093964e-02 1.00000000e+00]
578,197.03269953845933,LFP-HighV,"Silicon, Li2012_Si","LCO, Kumaresan2008",[-1.78939715e-34  7.00000000e-01  8.42163299e-02  1.00000000e+00]
579,176.88936539963217,LFP-HighV,"Silicon, Li2012_Si","LCO, Tang2019",[0.         0.7        0.02876445 1.        ]
580,262.9660962304893,LFP-HighV,"Silicon, Li2012_Si","LFP, Const",[5.16651807e-19 7.00000000e-01 1.26444614e-01 9.84486960e-01]
581,193.57599152087263,LFP-HighV,"Silicon, Li2012_Si","LFP, Delacourt2011",[0.         0.7        0.01497493 0.7       ]
582,193.57599152087263,LFP-HighV,"Silicon, Li2012_Si","LFP, Farkhondeh2014",[0.         0.7        0.01497493 0.7       ]
583,193.57599152087263,LFP-HighV,"Silicon, Li2012_Si","LFP, HighV",[0.         0.7        0.01497493 0.7       ]
584,220.6691146088664,LFP-HighV,"Silicon, Li2012_Si","LFP, Kashkooli2016",[-2.77555756e-17  7.00000000e-01  1.73472348e-18  7.00000000e-01]
585,404.1903507245772,LFP-HighV,"Silicon, Li2012_Si","LFP, Prada2012",[0.2        1.         0.02112513 1.        ]
586,404.29176036932563,LFP-HighV,"Silicon, Li2012_Si","LFP, Srinivasan2004a",[0.08024186 1.         0.25497585 0.7       ]
587,193.57599152087263,LFP-HighV,"Silicon, Li2012_Si","LFP, Thorat2011",[0.         0.7        0.01497493 0.7       ]
588,209.8470790068773,LFP-HighV,"Silicon, Li2012_Si","LMO, Albertus2009",[0.         0.7        0.05443103 1.        ]
589,170.4292660819556,LFP-HighV,"Silicon, Li2012_Si","LMO, Das2004",[ 3.95482440e-02  8.00832770e-01 -6.57450886e-22  7.00000000e-01]
590,159.21066699293843,LFP-HighV,"Silicon, Li2012_Si","LMO, Doyle1996",[-3.80785944e-20  7.00000000e-01  1.96396197e-02  7.48522373e-01]
591,221.23329326271562,LFP-HighV,"Silicon, Li2012_Si","NCA, Abraham2008",[ 4.93661829e-02  7.00000000e-01 -1.17549435e-38  7.00000000e-01]
592,120.43986892585035,LFP-HighV,"Silicon, Li2012_Si","NCA, Albertus2009",[0.03777324 0.86652894 0.05524819 1.        ]
593,167.5134516276482,LFP-HighV,"Silicon, Li2012_Si","NCA, Dees2008",[ 0.00000000e+00  7.00000000e-01 -1.73472348e-18  7.00000000e-01]
594,195.7037417189335,LFP-HighV,"Silicon, Li2012_Si","NCA, Kim2011",[-2.77555756e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
595,138.64440581352937,LFP-HighV,"Silicon, Li2012_Si","NCO46, Ecker2015",[ 3.56599792e-02  7.00000000e-01 -8.47032947e-22  8.81891991e-01]
596,151.03556919303523,LFP-HighV,"Silicon, Li2012_Si","NMC, Birkl2015",[ 2.91549804e-02  7.00000000e-01 -7.20753448e-20  1.00000000e+00]
597,146.93453636257422,LFP-HighV,"Silicon, Li2012_Si","NMC, Dufour2018",[0.02481787 0.91561767 0.00761484 1.        ]
598,167.3370174391709,LFP-HighV,"Silicon, Li2012_Si","NMC, Ferraro2020",[0.         0.7        0.02387669 1.        ]
599,119.51999524663117,LFP-HighV,"Silicon, Li2012_Si","NMC, Liebig2019",[ 2.04528152e-02  7.48673185e-01 -1.33153621e-23  1.00000000e+00]
600,193.57599152087263,LFP-HighV,"Silicon, Li2012_Si","NMC, Smith2006",[0.         0.7        0.01497493 0.7       ]
601,181.76704878166552,LFP-HighV,"Silicon, Li2012_Si","NMC111, Ko2019",[ 2.65024402e-03  1.00000000e+00 -1.18829878e-35  1.00000000e+00]
602,168.546217756819,LFP-HighV,"Silicon, Li2012_Si","NMC111, Schmalstieg2018",[0.01579882 0.99566793 0.1438688  1.        ]
603,200.4192732019862,LFP-HighV,"Silicon, Li2012_Si","NMC111, Wu2012",[0.02835625 0.99768662 0.4        1.        ]
604,158.96431794673026,LFP-HighV,"Silicon, Li2012_Si","NMC523, Verma2017",[-1.44260609e-34  7.00000000e-01 -1.34518942e-34  9.60481905e-01]
605,121.05255072501829,LFP-HighV,"Silicon, Li2012_Si","NMC622, Chaouachi2021",[ 2.9982547e-02  7.0000000e-01 -1.4062013e-22  1.0000000e+00]
606,131.95732964284514,LFP-HighV,"Silicon, Li2012_Si","NMC622, Gao2018",[0.04114701 0.99240609 0.13723019 1.        ]
607,101.44832404933429,LFP-HighV,"Silicon, Li2012_Si","NMC811, Chen2020",[0.0367046  0.7        0.         0.91885757]
608,99.76612127677899,LFP-HighV,"Silicon, Li2012_Si","NMC811, Sturm2019",[0.03784395 0.86010562 0.02975949 1.        ]
609,261.210985003843,LFP-HighV,"Silicon, Li2012_Si","SIB-NMF, cathode_charge_data",[0.2 1.  0.4 1. ]
610,337.26571567277455,LFP-HighV,"Silicon, Li2012_Si","SIB-NMF, cathode_discharge_data",[0.2 1.  0.4 1. ]
